group,,X,X,X,X,X,X,X,X,W,W,Z,Z,sampling,bolus,bolus,bolus,cumulative-sampling,cumulative-sampling,cumulative-sampling,cumulative-sampling,cumulative-sampling,cumulative-sampling,cumulative-sampling,cumulative-sampling,cumulative-sampling,cumulative-bolus,cumulative-bolus,cumulative-bolus,cumulative-total,cumulative-total,cumulative-total,cumulative-total,cumulative-total,cumulative-total,cumulative-total,cumulative-total,cumulative-total,initial-volume,computed-volume
var,,VCD:VCD,X:Glc,X:Gln,X:Amm,X:Lac,X:DCD,X:Lysed,X:Titer,W:temp,W:pH,Z:Stir,Z:DO,SampleVol:BRvol,BolusFeed:BRvol,BolusFeed_Glc:Glc,BolusFeed_Gln:Gln,Cumulative-SampleVol:BRvol,Cumulative-SampleVol:VCD,Cumulative-SampleVol:Glc,Cumulative-SampleVol:Gln,Cumulative-SampleVol:Amm,Cumulative-SampleVol:Lac,Cumulative-SampleVol:DCD,Cumulative-SampleVol:Lysed,Cumulative-SampleVol:Titer,Cumulative-BolusFeed:BRvol,Cumulative-BolusFeed_Glc:Glc,Cumulative-BolusFeed_Gln:Gln,Cumulative-Total:BRvol,Cumulative-Total:VCD,Cumulative-Total:Glc,Cumulative-Total:Gln,Cumulative-Total:Amm,Cumulative-Total:Lac,Cumulative-Total:DCD,Cumulative-Total:Lysed,Cumulative-Total:Titer,Volume:BRvol,ComputedBRvol
run_idx,timestamps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,259200,5.836750143226918,9.818607525943946,12.073123781295,1.1260936649179,3.583391548825456,0.0928582500981714,0.0003831210519560063,106.3360230526289,37.73684210526316,7.210526315789473,231.578947368421,36.57894736842105,0.0,0.0,4.631578947368421,7.105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.263157894736842,14.210526315789474,0.0,0.0,9.263157894736842,14.210526315789474,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,345600,8.001559288458676,13.0525439913287,15.73519125193788,1.75527804686571,4.813105736841536,0.3396963032669143,0.001812029287725281,214.019369229955,37.73684210526316,7.210526315789473,231.578947368421,36.57894736842105,0.0,0.0,4.631578947368421,7.105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.894736842105264,21.315789473684212,0.0,0.0,13.894736842105264,21.315789473684212,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,432000,9.962224170415341,16.06034989154361,19.01493406855849,2.484779000202201,5.664110897058185,0.9240336815896399,0.006156495853373854,368.0258738169226,37.73684210526316,7.210526315789473,231.578947368421,36.57894736842105,0.0,0.0,4.631578947368421,7.105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.526315789473685,28.42105263157895,0.0,0.0,18.526315789473685,28.42105263157895,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,518400,11.38644566549694,18.91351388650684,22.08653904363593,3.297645969039706,6.196590453137945,2.039526998862674,0.01655402885740018,562.368192043841,37.73684210526316,7.210526315789473,231.578947368421,36.57894736842105,0.0,0.0,4.631578947368421,7.105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.157894736842106,35.526315789473685,0.0,0.0,23.157894736842106,35.526315789473685,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,604800,11.94825316618502,21.71658979204685,25.15556228431057,4.181490422188663,6.541521642915186,3.859933288905941,0.03747442068640353,783.1731698618884,35.78947368421053,7.210526315789473,231.578947368421,36.57894736842105,0.0,0.0,4.631578947368421,7.105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.789473684210527,42.631578947368425,0.0,0.0,27.789473684210527,42.631578947368425,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,691200,13.41421252109048,23.95590555111684,26.42830266892097,5.23423266811864,7.350772559217565,6.402824377114015,0.05373120024931817,1032.581445593302,35.78947368421053,7.210526315789473,231.578947368421,36.57894736842105,0.0,0.0,4.631578947368421,7.105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.421052631578945,49.736842105263165,0.0,0.0,32.421052631578945,49.736842105263165,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,777600,13.54269059922416,26.23941653529553,27.97978380096333,6.298719452975574,7.689083314967116,9.912186789294106,0.07972720293987406,1303.715665024949,35.78947368421053,7.210526315789473,231.578947368421,36.57894736842105,0.0,0.0,4.631578947368421,7.105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.05263157894737,56.842105263157904,0.0,0.0,37.05263157894737,56.842105263157904,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,864000,12.33269424482852,28.7373175636989,30.09139525729218,7.374362490411182,7.876499243196288,14.19483832490259,0.118218763868811,1566.251202968053,35.78947368421053,7.210526315789473,231.578947368421,36.57894736842105,0.0,0.0,4.631578947368421,7.105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.684210526315795,63.947368421052644,0.0,0.0,41.684210526315795,63.947368421052644,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,950400,9.901492703828028,31.61591420857593,33.00335998730042,8.469703562117152,8.030212874626692,18.96951941835515,0.1712118757154914,1790.491340186649,35.78947368421053,7.210526315789473,231.578947368421,36.57894736842105,0.0,0.0,4.631578947368421,7.105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.31578947368422,71.05263157894738,0.0,0.0,46.31578947368422,71.05263157894738,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,1036800,6.629746350143339,34.99955922723269,36.84943129868312,9.60385114120216,8.17434111909089,23.77450579831669,0.239544549767385,1951.37951835245,35.78947368421053,6.184210526315789,231.578947368421,36.57894736842105,0.0,0.0,4.631578947368421,7.105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.947368421052644,78.15789473684212,0.0,0.0,50.947368421052644,78.15789473684212,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,1123200,2.522325920998221,39.1551433570038,42.25839442199197,10.77293361121407,8.040419707228178,27.9681809605535,0.3819487645108255,2015.827127923132,35.78947368421053,6.184210526315789,231.578947368421,36.57894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.57894736842107,85.26315789473686,0.0,0.0,55.57894736842107,85.26315789473686,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,1209600,1.000008156224157,38.97214665421954,40.93811160390873,11.89468702004429,7.990273840290624,29.41656436190418,0.5383699623296754,2015.247641222548,35.78947368421053,6.184210526315789,231.578947368421,36.57894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.57894736842107,85.26315789473686,0.0,0.0,55.57894736842107,85.26315789473686,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2,0,1.917407082877073,2.974476080292975,4.963213164886106,0.1,0.1,0.0,0.0,0.0,36.1578947368421,7.368421052631579,221.0526315789474,31.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2,86400,4.931102603102577,1.745597722259222,1.539198890481331,0.3961606453887861,2.066835982826667,0.007764190332418323,6.739306920002448e-06,31.77099679774013,36.1578947368421,7.368421052631579,221.0526315789474,31.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2,172800,6.254284228574832,0.7966675886076251,0.0,0.4917675922375023,2.514033007708462,0.0497480327388059,0.0001018403829612681,56.40070197982357,36.1578947368421,7.368421052631579,221.0526315789474,31.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2,259200,6.21229392901461,0.2798212960023811,0.0,0.4857839669480659,2.235364891389067,0.09149246119422275,0.0003477114877662922,56.39991732039751,36.1578947368421,7.368421052631579,221.0526315789474,31.31578947368421,0.0,0.0,2.736842105263158,7.315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2,345600,11.66361056914936,0.6020973775203313,0.8668870664610392,0.9736789029449723,3.693924194627678,0.2066669758878637,0.000815742275591715,175.1302292703735,36.1578947368421,7.368421052631579,221.0526315789474,31.31578947368421,0.0,0.0,2.736842105263158,7.315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.736842105263158,7.315789473684211,0.0,0.0,2.736842105263158,7.315789473684211,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2,432000,18.26690963328783,0.1122171247049985,3.991821814980774e-06,1.538599610580378,3.040987286881222,0.5632279768487043,0.002069602983756625,371.8685639395722,36.1578947368421,7.368421052631579,221.0526315789474,31.31578947368421,0.0,0.0,2.736842105263158,7.315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.473684210526316,14.631578947368421,0.0,0.0,5.473684210526316,14.631578947368421,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2,518400,23.82137386042054,0.004128859130673725,0.0,1.998669637952978,1.546571180569448,1.14972099107673,0.005047460886508139,561.8852344168318,36.1578947368421,7.368421052631579,221.0526315789474,31.31578947368421,0.0,0.0,2.736842105263158,7.315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.210526315789474,21.94736842105263,0.0,0.0,8.210526315789474,21.94736842105263,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2,604800,29.01915133153953,0.001976985946664761,4.3982839812393e-07,2.425886604206956,1.093979462405212,1.86960138136694,0.01035583190395398,745.4104577224232,36.1578947368421,7.368421052631579,221.0526315789474,31.31578947368421,0.0,0.0,2.736842105263158,7.315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.947368421052632,29.263157894736842,0.0,0.0,10.947368421052632,29.263157894736842,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2,691200,33.95328590277261,0.001299630048411274,3.172892863263902e-08,2.834425107777155,0.8933429109491245,2.740161381971905,0.01849384747898963,934.8071900396151,36.1578947368421,7.368421052631579,221.0526315789474,31.31578947368421,0.0,0.0,2.736842105263158,7.315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.68421052631579,36.578947368421055,0.0,0.0,13.68421052631579,36.578947368421055,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2,777600,38.62484013768998,0.0009484707765442728,0.0,3.227114694489577,0.7661608387737561,3.760870406711113,0.02999140071666669,1131.958949627271,36.0,7.368421052631579,221.0526315789474,31.31578947368421,0.0,0.0,2.736842105263158,7.315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.42105263157895,43.89473684210527,0.0,0.0,16.42105263157895,43.89473684210527,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2,864000,43.05759776109075,0.0007338779161720976,0.0,3.606302427545427,0.6756323953078119,4.924915355052128,0.04393561245590066,1336.06980938121,36.0,7.368421052631579,221.0526315789474,31.31578947368421,0.0,0.0,2.736842105263158,7.315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.157894736842106,51.21052631578948,0.0,0.0,19.157894736842106,51.21052631578948,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2,950400,47.25101655539066,0.0005932497823164928,0.0,3.972734746452288,0.6085038855983442,6.225208438013501,0.06183145548164555,1547.164540357532,36.0,7.368421052631579,221.0526315789474,31.31578947368421,0.0,0.0,2.736842105263158,7.315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.894736842105264,58.52631578947369,0.0,0.0,21.894736842105264,58.52631578947369,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2,1036800,51.21712907167706,0.0004948596954572388,0.0,4.327463620326897,0.5564553439831413,7.654431957372399,0.08409502714499625,1764.484920474701,36.0,6.868421052631579,221.0526315789474,31.31578947368421,0.0,0.0,2.736842105263158,7.315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.63157894736842,65.8421052631579,0.0,0.0,24.63157894736842,65.8421052631579,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2,1123200,55.12914426689122,0.0004147269866351161,0.0,4.678823934929815,0.5099543624188309,9.175312481907039,0.1202745404458027,1978.257030972681,36.0,6.868421052631579,221.0526315789474,31.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.36842105263158,73.15789473684211,0.0,0.0,27.36842105263158,73.15789473684211,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2,1209600,54.66360654717033,9.212673114271433e-05,0.0,4.626150166933911,0.2415896949800813,9.601170543118693,0.159954198955026,1969.617285383083,36.0,6.868421052631579,221.0526315789474,31.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.36842105263158,73.15789473684211,0.0,0.0,27.36842105263158,73.15789473684211,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3,0,1.759058584858413,5.483237313541036,4.6753886917299,0.1,0.1,0.0,0.0,0.0,37.42105263157895,6.578947368421052,242.1052631578947,57.63157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3,86400,3.090433992373929,4.836111572986715,3.032250427587838,0.2942739636389583,1.189381711136789,0.00298297667398423,8.966174124183034e-06,15.95024401626047,37.42105263157895,6.578947368421052,242.1052631578947,57.63157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3,172800,4.823506016035518,3.915548716432269,0.9071783826243417,0.4649679353778556,2.480896138252351,0.02329064725838331,0.0001256767601718145,54.22762342259172,37.42105263157895,6.578947368421052,242.1052631578947,57.63157894736842,0.0,0.0,4.421052631578947,7.947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3,259200,6.976918855348531,7.092890243526666,5.949279967734586,0.8124396476866946,3.758549803672175,0.09640238984949098,0.0006978139312151893,125.741510779544,37.42105263157895,6.578947368421052,242.1052631578947,57.63157894736842,0.0,0.0,4.421052631578947,7.947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.421052631578947,7.947368421052632,0.0,0.0,4.421052631578947,7.947368421052632,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3,345600,9.321399987191988,9.972059488811066,10.37149025298893,1.306785365014158,4.727269520902123,0.2977516035763798,0.002683000992605214,241.4890148152185,37.42105263157895,6.578947368421052,242.1052631578947,57.63157894736842,0.0,0.0,4.421052631578947,7.947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.842105263157894,15.894736842105264,0.0,0.0,8.842105263157894,15.894736842105264,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3,432000,11.61739621863213,12.57708664756272,14.29452659779894,1.92545895920674,5.350465987569261,0.7574547430846573,0.008173639056156989,406.057203287031,37.42105263157895,6.578947368421052,242.1052631578947,57.63157894736842,0.0,0.0,4.421052631578947,7.947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.26315789473684,23.842105263157897,0.0,0.0,13.26315789473684,23.842105263157897,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3,518400,13.55695379817608,14.95641361841433,17.86911985661051,2.648819512786142,5.733771497273522,1.658473940814628,0.02099150791322884,617.558308869459,37.42105263157895,6.578947368421052,242.1052631578947,57.63157894736842,0.0,0.0,4.421052631578947,7.947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.684210526315788,31.789473684210527,0.0,0.0,17.684210526315788,31.789473684210527,0.0,0.0,0.0,0.0,0.0,1.0,1.0
