run,time,timesteps,X:VCD,X:Glc,X:Gln,X:NH4,X:Lac,X:Titer,W:pH,W:Temp,F:Feed_Glc,F:Feed_Gln
93,11,264,3.6241587506277,150.217958939367,0.984365535394026,10.525549984738,108.141492903279,1195.07408938879,6.7,35.0,0.0,0.0
93,12,288,3.36265458020749,151.270069412855,0.830181067316064,9.91230487042422,116.438073549921,955.767569001488,6.7,35.0,0.0,0.0
93,13,312,2.81047087765324,161.104132683144,0.780033552035674,10.3502511380831,118.254408833982,1142.3681226267,6.7,35.0,0.0,0.0
93,14,336,2.97794538387554,139.667442534345,0.39553140305683,9.40580943775321,153.262596411948,1014.46498016551,6.7,35.0,0.0,0.0
94,0,0,0.4,60.0,8.0,0.1,0.1,0.0,7.1,37.5,0.0,0.0
94,1,24,1.40045054049213,40.0683837162782,6.75430230541729,1.7470486423297,12.2748854224783,0.0,7.1,37.5,5.0,6.0
94,2,48,3.03843402204233,42.7256177207257,6.88580110097163,3.57919706021635,23.245023738554,34.1069824405614,7.1,37.5,5.0,6.0
94,3,72,4.22045065549239,31.7649398394583,8.55483454519685,6.83861367811592,43.9830894843825,115.554740186436,7.1,37.5,5.0,6.0
94,4,96,4.4209999033851,18.4747827339263,13.2445055058467,11.4506283519345,64.6328143320354,234.348110575405,7.1,37.5,5.0,6.0
94,5,120,4.76601023286999,15.5124248413347,12.3596252111568,15.4543513780697,86.387789528121,366.993884044068,7.1,37.5,5.0,6.0
94,6,144,4.5699035218534,7.51430106693441,13.7015943726769,18.7760296993458,95.3039148402735,518.773583939344,6.7,37.5,5.0,6.0
94,7,168,4.00771685653397,8.01954596747325,10.8900787611074,26.0784477805383,113.605978227325,506.497526256323,6.7,37.5,5.0,6.0
94,8,192,3.54002376483522,6.41300481811166,19.0824525573537,27.5078692255312,114.179467866356,719.198841623363,6.7,37.5,0.0,0.0
94,9,216,2.40704934433607,1.49856867322568,17.4789313967723,25.881694948016,113.426374571231,875.285703277627,6.7,37.5,0.0,0.0
94,10,240,2.83868644636459,0.0919782804220463,14.8757563966841,28.4000778345045,130.835485668887,755.726504642272,6.7,37.5,0.0,0.0
94,11,264,2.01197235538328,0.0,12.3321301237452,32.1317209239923,95.9815580540264,943.398635369224,6.7,37.5,0.0,0.0
94,12,288,1.50970638744678,0.0,9.24041546807677,31.4645352392735,90.9379653139879,732.449606152899,6.7,37.5,0.0,0.0
94,13,312,1.31156789521503,0.0,7.72855831922627,24.7956317246313,83.7339538778831,914.53191639249,6.7,37.5,0.0,0.0
94,14,336,1.2275528129633,0.700855162263461,6.60765409915427,47.8139388694241,95.9464689882919,823.393903388118,6.7,35.0,0.0,0.0
95,0,0,0.4,60.0,8.0,0.1,0.1,0.0,7.1,36.0,0.0,0.0
95,1,24,1.00258988754975,64.3909732702837,5.06037260834061,1.29144169899403,4.52122946345035,0.0,7.1,36.0,0.0,0.0
95,2,48,1.45400873787287,52.0350752352079,3.70577486758844,2.45981851220863,10.6882352282081,26.2967655054118,7.1,36.0,0.0,0.0
95,3,72,2.7444347450537,40.2580914158062,1.56489465512781,5.45131074671507,36.867826633977,68.9045636316455,7.1,36.0,5.0,6.0
95,4,96,4.49371224043079,31.4453004920235,4.66131584147258,5.89146979538829,48.7012620925913,170.674933979265,7.1,36.0,5.0,6.0
95,5,120,5.06831900739367,30.2435757972425,9.05213050232949,8.1861500192537,68.253729586509,307.105538253543,7.1,36.0,5.0,6.0
95,6,144,5.02153859657192,14.7065380384933,10.2811511640263,9.38382090610007,85.3618801545279,267.646395387213,6.7,37.0,5.0,6.0
95,7,168,4.68983192956426,19.4582529077536,16.0333028616793,13.0135554019443,96.7932051791344,369.219750304981,6.7,37.0,5.0,6.0
95,8,192,3.63461412429544,18.2142242334635,14.9241680143389,15.7105475812814,79.4499101338434,632.351819120444,6.7,37.0,0.0,0.0
95,9,216,2.40004859937634,14.4465526113439,13.2467637977682,19.3697253068614,62.5024405423542,657.955946942721,6.7,37.0,0.0,0.0
95,10,240,2.23292871947819,8.85620680463137,9.22058340659506,22.958626759763,79.7318128607898,697.069775867613,6.7,37.0,0.0,0.0
95,11,264,2.3640522387763,1.91769943326007,10.7060745733023,23.0400796918229,89.6619680972562,844.749389482432,6.7,37.0,0.0,0.0
